BĂLAJ Teofil,1.0,0.84,0.92,0.88,0.96,0.92,0.96,0.96,0.92,0.96,0.92,0.88,0.96,0.88,0.84,0.96,0.84,0.88,0.96,0.96,0.84,0.96,0.88,0.96,0.84,0.96,0.92,0.96,0.88,0.92,0.88,0.96,0.84,0.92,0.84,0.92,0.92,0.96,0.92,0.84,0.84,0.92,0.96,0.88,0.92,0.92,1.0,0.92,0.84,0.84,1.0,0.88,0.92,0.88,0.96,0.96,0.84,0.92,0.96,0.96,0.88,0.88,0.84,0.8,0.96,1.0,0.96,0.96,0.84,0.92,0.84,0.92,0.96,0.92,0.84,1.0,0.92,0.88,0.96,0.96,0.88,1.0,0.96,0.92,0.92,0.92,0.88,0.88,0.96,1.0,0.88,0.88,0.84,0.88,0.92,0.92,0.88,0.96,0.84,0.84,0.96,1.0,0.88,0.96,0.96,0.96,0.88,0.84,0.84,0.88,0.88,0.84,1.0,0.96,0.88,0.96,0.96,0.92,0.88,0.88,0.96,0.96,1.0,0.92,0.88,0.88,0.96,0.8,0.96,0.92,1.0,0.92,0.96,0.96,0.92,0.84,0.96,0.96,0.92,0.96,0.96,0.92,0.96,0.88,0.96,0.96,0.84,0.92,0.96,0.88,0.84,0.92,0.8,0.96,0.92,0.88,0.96,0.84,0.96,0.84,0.92,0.84,1.0,0.96,0.92,0.96,0.96,0.88,0.76,0.84,0.84,0.88,0.92,0.92,0.8,0.96,1.0,0.84,0.88,0.92,0.96,0.96,1.0,0.88,0.88,0.92,0.92,0.84,0.88,0.92,0.92,0.8,0.96,0.96,0.96,1.0,0.84,0.96,0.84,0.88,0.88,0.88,0.92,0.96,0.92,0.88,1.0,0.88,0.84,0.96,0.92,0.92,0.8,0.88,0.88,0.92,1.0,0.84,0.88,0.92,0.92,1.0,0.96,0.92,0.84,0.92,0.96,0.88,0.96,0.92,0.96,0.88,0.96,1.0,0.84,0.84,0.92,0.88,0.88,0.84,0.92,0.96,0.96,0.96,0.88,0.96,0.88,0.84,0.92,0.92,0.92,0.8,1.0,0.96,0.92,0.88,0.8,0.92,0.84,0.96,0.88,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.92,0.92,0.96,0.96,0.88,0.92,0.88,0.96,0.88,0.92,0.96,1.0,0.84,0.96,0.92,0.92,0.88,0.96,0.96,0.96,0.88,0.92,0.96,0.88,0.96,0.96,0.92,0.96,0.88,0.72,0.92,0.88,0.96,0.96,0.96,0.84,0.84,0.92,0.92,0.96,0.92,0.88,0.96,0.88,0.92,0.96,0.96,0.88,0.84,1.0,0.88,0.92,1.0,0.92,0.92,0.88,1.0,0.96,0.96,0.96,0.92,0.88,0.84,0.8,0.92,0.96,0.92,0.84,0.96,0.92,0.92,0.96,0.88,0.92,0.88,0.88,1.0,0.84,0.96,0.92,0.88,1.0,0.92,0.96,0.96,0.92,0.88,0.96,0.92,0.96,0.92,0.96,1.0,0.8,0.96,0.84,0.96,1.0,0.96,0.96,0.88,1.0,0.96,0.92,0.96,0.92,0.96,0.92,0.84,0.96,0.92,0.96,0.96,0.88,0.92,0.96,0.84,1.0,0.96,0.88,0.88,0.92,0.96,0.96,0.84,0.92,1.0,0.88,0.92,0.92,0.84,0.96,0.92,0.92,0.96,0.96,0.92,0.84,0.96,0.84,0.88,0.8,0.84,0.92,0.96,0.92,0.88,0.88,0.84,0.96,0.92,0.88,0.84,1.0,0.96,0.84,0.92,0.96,0.96,0.92,0.96,0.96,0.96,0.84,0.84,0.88,0.92,0.84,0.96,0.92,0.92,0.96,0.92,0.92,0.92,0.88,0.96,0.84,1.0,0.96,0.96,0.92,0.92,0.92,0.88,1.0,0.92,1.0,0.96,0.88,0.8,1.0,0.92,0.96,0.92,0.88,0.96,0.96,0.92,0.84,0.92,0.92,1.0,0.88,0.88,0.96,0.92,0.96,0.96,0.8,0.84,0.92,0.96,1.0,1.0,0.92,0.96,0.88,1.0,0.96,0.96,0.88,0.88,0.88,0.88,0.92,0.84,0.88,0.84,0.96,0.96,0.88,0.84,0.96,0.92,0.88,0.84,0.84,0.96,0.84,0.8,0.92,0.92,1.0,0.96,0.88,0.92,0.88,0.96,0.92,0.92,0.92,0.88,0.96,0.96,1.0,0.96,0.88,1.0,0.88,0.84,0.88,0.96,0.96,1.0,0.96,0.88,0.96,0.8,0.84,0.84,0.96,0.84,0.96,0.96,0.96,0.76,0.92,0.96,0.76,0.88,0.96,0.92,0.92,0.84,0.88,0.96,0.92,0.92,0.84,0.88,0.84,0.96,1.0,0.96,0.96,0.92,0.96,0.84,0.96,0.96,0.84,0.84,0.96,0.88,0.88,0.92,0.96,0.88,0.96,0.92,0.8,0.88,0.88,0.96,0.96,0.92,1.0,0.96,0.96,0.96,0.96,0.88,0.92,0.96,0.96,0.84,0.84,0.96,0.88,0.96,0.88,0.84,1.0,0.8,0.88,0.92,1.0,0.88,0.92,1.0,0.96,1.0,0.96,0.88,0.88,0.92,0.88,0.8,0.92,0.92,0.96,0.96,0.96,0.96,0.88,0.84,0.88,0.92,0.92,0.92,0.96,0.88,0.88,0.92,0.92,0.88,1.0,0.88,0.84,0.96,0.96,1.0,0.96,0.88,0.88,0.92,0.96,0.88,0.96,0.92,0.88,0.92,0.96,1.0,0.84,0.96,0.96,1.0,0.96,0.96,0.88,0.92,0.8,0.92,1.0,0.92,0.96,0.88,0.92,0.96,0.92,0.96,0.96,0.88,0.88,0.84,0.88,0.96,0.84,0.88,0.92,0.84,0.88,0.96,0.96,0.8,0.88,0.84,0.92,0.88,0.96,0.88,0.92,0.96,0.96,0.84,1.0,0.92,0.96,0.96,0.84,0.88,0.88,0.88,0.8,0.92,0.88,0.88,0.84,0.84,0.96,0.92,0.92,0.84,0.88,0.88,0.96,0.92,0.96,0.92,0.88,0.92,0.92,0.96,1.0,0.96,0.92,0.96,0.92,0.84,0.96,0.92,0.96,0.92,0.92,0.92,0.92,0.88,0.96,0.88,0.92,0.84,0.96,0.92,0.92,0.88,0.84,0.96,1.0,0.96,0.92,0.84,0.92,0.96,0.88,0.96,0.96,0.84,1.0,0.96,1.0,0.96,0.96,0.84,0.96,0.84,0.92,0.96,0.84,0.92,0.88,1.0,1.0,0.92,1.0,0.88,0.92,1.0,0.96,0.76,0.84,0.84,0.92,0.92,1.0,0.92,1.0,1.0,1.0,0.96,0.88,0.96,0.88,0.88,0.84,0.96,0.88,0.84,0.84,0.92,0.96,0.8,1.0,0.88,0.92,0.92,0.96,0.92,0.88,0.88,0.84,0.92,0.88,0.92,0.92,1.0,0.96,0.96,0.92,0.84,0.96,0.96,0.92,0.88,0.96,1.0,0.96,0.92,0.96,0.96,0.96,0.88,0.88,0.96,0.92,0.92,0.92,0.92,0.92,0.88,0.88,0.92,0.92,0.92,0.92,0.88,0.8,0.96,0.88,0.96,0.96,0.96,0.88,0.96,0.96,0.96,0.92,0.88,1.0,0.92,0.96,0.96,0.92,0.84,0.96,0.92,0.84,0.92,0.96,0.88,1.0,0.88,0.96,0.92,0.96,0.84,0.96,1.0,1.0,0.84,0.88,0.84,0.92,0.96,0.96,0.96,0.96,0.92,0.84,1.0,0.92,1.0,0.92,0.96,0.88,0.96,0.84,0.92,0.84,0.96,0.88,0.88,0.96,0.88,0.92,0.92,0.92,0.92,0.88,0.96,1.0,0.96,0.92,0.84,0.92,0.96,1.0,0.84,1.0,0.96,0.88,0.88,0.88,0.92,0.92,0.88,0.88,1.0,0.84,0.96,0.88,0.88,0.92,0.84,0.84,1.0,0.96,0.92,0.92,0.92,0.92,0.88,0.92,0.8,0.92,0.88,0.84,0.96,0.96,0.8,0.92,0.92,0.96,0.88,0.96,0.88,0.84,0.88,0.92,0.84,0.84,0.92,0.92,0.96,0.96,0.92,0.92,0.96,0.96,0.88,0.88,0.88,0.92,1.0,0.88,0.88,0.96,0.96,0.88,0.84,1.0,0.96,0.96,0.96,0.96,0.96,0.88,0.96,1.0,0.92,0.92,1.0,0.88,1.0,1.0,0.88,0.88,0.96,0.88,0.84,0.96,0.84,0.92,0.96,0.96,0.84,0.92,0.92,0.92,0.96,0.96,0.76,0.88,0.92,0.84,0.96,0.88,0.96,0.92,0.84,0.88,0.96,0.88,0.88,0.8,0.92,0.96,0.96,0.84,0.96,0.88,1.0,0.92,1.0,0.88,0.92,0.92,0.96,0.96,0.92,0.96,0.92,0.92,0.92,0.88,0.92,0.88,0.84,0.92,0.92,0.84,0.88,1.0,0.92,0.96,0.96,0.96,0.96,1.0,0.96,0.88,0.92,0.92,1.0,0.92,0.88,1.0,0.96,0.96,0.84,0.88,0.92,0.96,0.92,0.8,0.88,0.92,0.84,0.96,0.88,0.88,0.8,0.96,0.96,0.84,0.96,1.0,0.96,1.0,0.96,0.88,0.96,0.88,0.96,0.96,0.84,0.88,0.96,0.84,0.92,0.92,0.84,0.96,0.96,0.8,0.84,0.96,0.96,0.96,0.92,0.96,0.96,0.84,0.84,0.96,0.92,0.84,0.92,0.92,0.88,0.96,0.92,0.88,1.0,0.96,0.88,0.92,0.96,0.92,0.92,0.88,0.92,0.92,0.96,0.96,0.84,0.96,0.96,0.88,0.96,0.84,1.0,0.92,0.92,0.88,0.92,0.92,0.92,1.0,0.96,0.96,0.88,0.92,0.76,0.96,0.96,0.96,0.88,0.88,0.88,0.84,0.92,0.96,0.92,0.96,0.96,0.84,0.84,0.92,0.84,0.96,1.0,0.84,0.96,0.92,1.0,0.92,0.92,0.96,0.92,0.96,0.88,0.96,0.88,0.84,0.88,0.96,1.0,0.96,0.96,0.92,0.92,0.84,0.92,0.84,0.88,0.84,0.88,0.96,1.0,0.96,1.0,0.92,1.0,1.0,0.92,0.88,0.84,1.0,0.92,0.92,0.96,0.92,0.88,1.0,0.92,0.88,0.96,0.88,0.92,0.92,0.84,0.96,0.84,0.96,0.92,0.92,0.92,0.96,0.92,0.84
APETROAIE Ion,0.84,1.0,0.84,0.88,0.88,0.84,0.8,0.8,0.84,0.88,0.84,0.88,0.8,0.8,0.84,0.8,0.92,0.88,0.8,0.88,0.92,0.88,0.88,0.88,0.84,0.88,0.84,0.88,0.88,0.92,0.88,0.8,0.92,0.84,0.92,0.84,0.84,0.88,0.84,0.92,0.92,0.92,0.88,0.96,0.76,0.84,0.84,0.84,0.84,0.76,0.84,0.96,0.84,0.88,0.88,0.8,0.76,0.84,0.88,0.8,0.96,0.8,0.92,0.96,0.88,0.84,0.88,0.8,1.0,0.84,1.0,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.88,0.88,0.88,0.84,0.88,0.92,0.84,0.84,0.96,0.88,0.8,0.84,0.88,0.88,0.92,0.96,0.84,0.92,0.96,0.88,0.92,0.76,0.88,0.84,0.88,0.88,0.88,0.88,0.88,1.0,0.84,0.88,0.88,1.0,0.84,0.88,0.88,0.88,0.8,0.92,0.88,0.88,0.88,0.88,0.84,0.84,0.88,0.88,0.88,0.88,0.88,0.84,0.84,0.84,0.88,0.88,0.84,0.84,0.8,0.88,0.84,0.88,0.8,0.84,0.88,0.88,0.88,0.88,0.84,0.84,0.88,0.96,0.84,0.84,0.88,0.88,0.84,0.8,0.88,1.0,0.88,0.84,0.84,1.0,0.84,0.8,0.84,0.8,0.88,0.96,0.84,0.92,0.92,0.8,0.92,0.84,0.88,0.8,0.84,0.92,0.96,0.84,0.8,0.88,0.84,0.88,0.88,0.84,0.84,0.92,0.88,0.84,0.92,0.88,0.8,0.88,0.8,0.84,0.84,0.88,0.84,0.88,0.8,0.88,0.76,0.88,0.84,0.88,0.84,0.96,0.84,0.88,0.84,0.84,0.8,0.72,0.88,0.76,0.84,0.84,0.88,0.84,0.84,0.84,0.88,0.84,1.0,0.84,0.88,0.96,0.8,0.84,0.88,0.88,0.88,0.84,0.84,0.92,0.84,0.88,0.72,1.0,0.76,0.88,0.8,0.88,0.88,0.88,0.8,1.0,0.92,0.92,0.76,0.96,0.84,0.8,0.84,0.88,0.96,0.84,0.84,0.8,0.88,0.8,0.88,0.92,0.8,0.8,0.88,0.88,0.84,0.92,0.88,0.88,0.88,0.84,0.96,0.88,0.88,0.92,0.88,0.84,0.92,0.88,0.92,0.84,0.88,0.88,0.88,0.8,0.88,0.84,0.88,0.88,0.88,0.8,0.76,0.88,0.88,0.8,0.84,0.88,0.8,0.88,0.88,0.92,0.84,0.84,0.84,0.88,0.76,0.88,0.88,0.88,0.84,0.88,0.88,0.88,1.0,0.84,0.88,0.84,0.84,0.84,0.92,0.88,0.84,0.88,0.88,0.8,0.84,0.88,0.92,0.96,0.84,0.8,0.84,0.84,0.8,0.84,0.76,0.88,0.96,0.76,0.88,0.88,0.84,0.84,0.88,0.84,0.8,0.84,0.84,0.88,0.88,0.76,0.88,0.88,0.92,0.88,0.84,0.8,0.84,0.8,0.8,0.92,0.88,0.84,0.8,0.88,0.96,0.84,0.88,0.92,0.88,0.84,0.88,0.84,0.84,0.8,0.84,0.88,0.88,0.8,0.84,0.88,0.92,0.84,0.8,0.88,0.8,0.84,0.88,0.88,0.92,0.84,0.84,0.8,0.92,0.84,0.92,0.88,0.84,0.84,0.88,0.8,0.92,0.92,0.88,1.0,0.8,0.96,0.92,0.84,0.88,0.84,0.88,0.96,0.84,0.88,0.76,0.88,1.0,0.84,0.8,0.92,0.84,0.88,0.8,0.92,0.8,0.88,0.88,0.92,0.92,0.8,0.84,0.92,0.8,0.84,0.84,0.88,0.84,0.84,0.92,0.8,0.8,1.0,0.84,0.88,0.88,0.84,0.76,0.84,0.96,0.84,0.84,0.84,0.88,0.96,0.88,0.84,0.92,0.8,0.84,0.88,0.88,0.88,0.84,0.84,0.84,0.84,0.84,0.96,0.8,0.88,0.84,0.88,0.88,0.96,0.92,0.92,0.88,0.84,0.84,0.84,0.88,0.96,0.84,0.88,0.88,0.88,0.88,0.88,0.8,0.84,0.84,0.72,0.92,0.88,0.88,0.96,0.92,0.88,0.84,0.8,1.0,0.84,0.88,1.0,0.96,0.92,0.84,0.84,0.88,0.88,0.84,0.88,0.88,0.84,0.92,0.84,0.88,0.8,0.88,0.84,0.88,0.96,0.84,0.88,0.84,0.88,0.88,0.88,0.84,0.8,0.88,0.88,0.88,0.84,0.84,0.8,0.92,0.88,0.8,0.88,0.92,0.84,0.88,0.92,0.88,0.88,0.92,0.92,0.92,0.88,0.88,0.76,0.84,1.0,0.88,1.0,0.88,0.84,0.88,0.8,0.84,0.88,0.92,0.8,0.8,0.68,0.84,0.88,0.88,0.88,0.76,0.88,0.8,0.8,0.76,0.96,0.8,0.96,0.88,0.88,0.84,0.84,0.88,0.8,0.8,0.88,0.88,0.84,0.8,0.88,0.84,1.0,0.8,0.88,0.88,0.88,0.92,0.84,0.96,0.96,0.92,0.84,0.8,0.92,0.84,0.88,0.84,0.88,0.96,0.96,0.92,0.8,0.8,0.84,0.84,0.8,0.88,0.88,0.88,0.88,0.84,0.88,0.84,0.84,0.84,0.8,0.8,0.88,0.92,0.92,0.88,0.84,0.88,1.0,0.88,0.8,0.84,0.88,0.88,0.88,0.84,0.88,0.88,0.8,0.92,0.8,0.84,0.88,0.84,0.84,0.88,0.88,0.84,0.88,0.8,0.96,0.84,0.88,0.84,0.84,0.92,0.88,0.8,0.84,0.88,0.84,0.88,0.88,0.96,0.8,0.92,0.88,0.8,0.92,0.8,0.84,0.92,0.8,0.88,0.88,0.96,0.88,0.92,0.84,0.8,0.88,0.88,0.92,0.8,0.8,0.84,0.84,0.84,0.88,0.8,0.84,0.88,0.88,0.88,0.96,0.84,0.88,0.88,1.0,0.84,0.88,0.84,0.92,0.92,0.96,0.88,0.88,0.84,0.88,0.84,0.88,0.84,0.92,0.88,0.84,0.88,0.92,0.88,0.84,0.76,0.88,0.84,0.88,0.92,0.84,0.84,0.84,0.88,0.88,0.96,0.84,1.0,0.88,0.84,0.84,0.96,0.84,0.88,0.84,0.88,0.84,0.84,0.76,0.88,0.96,0.88,0.8,0.84,0.84,0.88,0.84,0.8,0.88,1.0,0.88,1.0,0.92,0.88,0.92,0.84,0.88,0.84,0.84,0.84,0.84,0.88,0.92,0.84,0.8,0.84,0.92,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.88,0.96,0.8,0.88,0.88,0.84,0.8,0.88,0.84,1.0,0.92,0.88,0.88,0.84,0.8,0.92,0.84,0.8,0.92,0.88,0.88,0.92,0.92,0.8,0.84,0.76,0.84,0.88,0.88,0.92,1.0,0.88,0.88,0.84,0.8,0.88,0.84,0.88,0.84,0.8,0.88,0.88,0.96,0.88,0.88,0.84,0.76,0.84,0.84,0.84,0.96,0.96,0.84,0.84,0.84,0.84,0.96,0.96,0.88,0.88,0.88,0.8,0.88,0.88,0.88,0.88,0.8,0.84,0.88,0.84,0.92,0.88,0.8,0.84,0.92,0.88,0.84,1.0,0.84,0.88,0.96,0.84,0.88,0.88,0.84,0.88,0.92,0.88,0.84,0.84,0.84,0.88,0.84,0.76,0.8,0.88,0.88,0.88,0.84,0.92,0.84,0.84,0.84,0.84,0.88,0.88,0.8,0.84,0.92,0.84,0.8,0.8,0.96,0.8,0.88,0.92,0.92,0.84,0.84,0.88,0.88,0.84,0.88,0.76,0.76,0.76,0.88,0.84,0.92,0.84,0.88,0.8,0.8,0.88,0.84,0.84,0.88,0.88,0.84,0.84,0.88,0.88,0.8,0.84,1.0,1.0,0.84,0.8,0.76,0.84,0.84,0.84,0.72,0.84,0.88,0.84,0.8,0.84,0.88,0.88,0.88,0.84,0.84,0.88,0.8,0.88,0.8,0.84,0.8,0.84,0.92,0.92,0.84,0.76,0.8,0.88,0.84,0.84,0.8,0.88,0.96,0.88,0.88,0.84,0.84,0.88,0.96,0.88,0.88,0.8,0.84,0.84,0.8,0.88,0.8,0.88,0.88,0.8,0.88,0.84,0.84,0.76,0.84,0.88,0.84,0.84,0.96,0.88,0.8,0.88,0.92,0.88,0.84,0.84,0.88,0.88,0.84,0.84,0.76,0.84,0.88,0.8,0.92,0.8,0.92,0.92,0.88,0.8,0.88,0.84,0.84,0.96,0.88,0.88,0.88,0.96,0.84,0.88,0.8,0.92,0.88,0.8,0.84,0.84,0.84,0.88,0.84,0.92,0.8,0.8,0.84,0.88,0.92,0.84,0.84,0.88,0.84,0.88,1.0,0.84,0.84,0.84,0.88,0.84,0.76,0.88,0.8,0.88,0.88,0.84,0.88,0.8,0.84,0.84,0.84,0.92,0.88,0.84,0.88,0.88,0.84,0.8,0.84,0.88,0.84,0.88,0.88,0.84,0.92,0.88,0.88,0.8,0.96,0.88,0.88,0.84,0.88,0.84,0.88,0.84,0.88,0.88,0.88,0.88,0.8,0.8,0.92,0.88,0.88,0.92,0.84,0.84,0.92,0.88,0.88,0.96,0.84,0.8,0.88,0.88,0.76,0.88,0.88,0.84,0.92,0.8,0.84,0.84,0.84,0.92,0.8,0.8,0.84,0.88,0.84,0.88,0.88,0.84,0.88,0.92,0.76,0.88,0.84,0.92,0.8,0.88,0.92,0.88,0.88,0.88,0.88,0.84,0.84,0.76,0.92,0.8,0.76,0.84,0.92,0.84,0.88,0.8,0.88,0.84,0.92,0.88,0.88,0.8,0.8,0.8,0.88,0.92,0.84,0.88,0.84,0.88,0.88,0.84,0.92,0.92,0.92,0.88,0.84,0.92,0.8,0.92,0.84,0.84,0.84,0.88,0.92,0.88,0.96,0.88,0.96,0.84,0.88,0.8,0.84,0.88,0.88,0.84,0.84,0.92,0.84,1.0,0.88,0.84,0.96,0.88,0.84,0.88,0.84,0.92,0.84,0.84,0.84,0.96,1.0,0.84,0.92,0.92,0.88,0.76,0.96,0.84,0.84,0.88,0.88,0.96,0.84,0.84,1.0,0.88,1.0,0.8,0.92,0.84,0.84,0.88,0.84,0.84
